report_name,report_timestamp,stack,total,pass,fail,missing,pass_pct,fail_pct,missing_pct
scan_general_report_20260528_080354.csv,2026-05-28 08:03:54,d2d,9,0,0,9,0.00,0.00,100.00
scan_general_report_20260528_080354.csv,2026-05-28 08:03:54,mc,9,0,0,9,0.00,0.00,100.00
scan_general_report_20260528_080354.csv,2026-05-28 08:03:54,uio,9,0,0,9,0.00,0.00,100.00
scan_general_report_20260528_161728.csv,2026-05-28 16:17:28,d2d,9,0,0,9,0.00,0.00,100.00
scan_general_report_20260528_161728.csv,2026-05-28 16:17:28,mc,9,0,0,9,0.00,0.00,100.00
scan_general_report_20260528_161728.csv,2026-05-28 16:17:28,uio,9,0,0,9,0.00,0.00,100.00
scan_general_report_20260601_111800.csv,2026-06-01 11:18:00,d2d,9,0,0,9,0.00,0.00,100.00
scan_general_report_20260601_111800.csv,2026-06-01 11:18:00,mc,9,0,0,9,0.00,0.00,100.00
scan_general_report_20260601_111800.csv,2026-06-01 11:18:00,uio,9,0,0,9,0.00,0.00,100.00
scan_general_report_20260601_133115.csv,2026-06-01 13:31:15,d2d,9,0,0,9,0.00,0.00,100.00
scan_general_report_20260601_133115.csv,2026-06-01 13:31:15,mc,9,0,0,9,0.00,0.00,100.00
scan_general_report_20260601_133115.csv,2026-06-01 13:31:15,uio,9,0,0,9,0.00,0.00,100.00
scan_general_report_20260603_081802.csv,2026-06-03 08:18:02,d2d,9,0,0,9,0.00,0.00,100.00
scan_general_report_20260603_081802.csv,2026-06-03 08:18:02,mc,9,0,0,9,0.00,0.00,100.00
scan_general_report_20260603_081802.csv,2026-06-03 08:18:02,uio,9,0,0,9,0.00,0.00,100.00
scan_general_report_20260608_101421.csv,2026-06-08 10:14:21,d2d,9,0,0,9,0.00,0.00,100.00
scan_general_report_20260608_101421.csv,2026-06-08 10:14:21,mc,9,0,0,9,0.00,0.00,100.00
scan_general_report_20260608_101421.csv,2026-06-08 10:14:21,uio,9,0,0,9,0.00,0.00,100.00
scan_general_report_20260608_101453.csv,2026-06-08 10:14:53,d2d,9,0,0,9,0.00,0.00,100.00
scan_general_report_20260608_101453.csv,2026-06-08 10:14:53,mc,9,0,0,9,0.00,0.00,100.00
scan_general_report_20260608_101453.csv,2026-06-08 10:14:53,uio,9,0,0,9,0.00,0.00,100.00
scan_general_report_20260611_091101.csv,2026-06-11 09:11:01,d2d,9,0,0,9,0.00,0.00,100.00
scan_general_report_20260611_091101.csv,2026-06-11 09:11:01,mc,9,0,0,9,0.00,0.00,100.00
scan_general_report_20260611_091101.csv,2026-06-11 09:11:01,uio,9,0,0,9,0.00,0.00,100.00
scan_general_report_20260615_104049.csv,2026-06-15 10:40:49,d2d,9,0,0,9,0.00,0.00,100.00
scan_general_report_20260615_104049.csv,2026-06-15 10:40:49,mc,9,0,0,9,0.00,0.00,100.00
scan_general_report_20260615_104049.csv,2026-06-15 10:40:49,uio,9,0,0,9,0.00,0.00,100.00
scan_general_report_20260619_112417.csv,2026-06-19 11:24:17,d2d,9,0,0,9,0.00,0.00,100.00
scan_general_report_20260619_112417.csv,2026-06-19 11:24:17,mc,9,0,0,9,0.00,0.00,100.00
scan_general_report_20260619_112417.csv,2026-06-19 11:24:17,uio,9,0,0,9,0.00,0.00,100.00
scan_general_report_20260622_083734.csv,2026-06-22 08:37:34,d2d,9,0,0,9,0.00,0.00,100.00
scan_general_report_20260622_083734.csv,2026-06-22 08:37:34,mc,9,0,0,9,0.00,0.00,100.00
scan_general_report_20260622_083734.csv,2026-06-22 08:37:34,uio,9,0,0,9,0.00,0.00,100.00
scan_general_report_20260629_151721.csv,2026-06-29 15:17:21,d2d,17,17,0,0,100.00,0.00,0.00
scan_general_report_20260629_151721.csv,2026-06-29 15:17:21,mc,21,0,0,21,0.00,0.00,100.00
scan_general_report_20260629_151721.csv,2026-06-29 15:17:21,uio,73,65,0,8,89.04,0.00,10.96
scan_general_report_20260706_102703.csv,2026-07-06 10:27:03,d2d,17,17,0,0,100.00,0.00,0.00
scan_general_report_20260706_102703.csv,2026-07-06 10:27:03,mc,29,9,15,5,31.03,51.72,17.24
scan_general_report_20260706_102703.csv,2026-07-06 10:27:03,uio,73,65,0,8,89.04,0.00,10.96
scan_general_report_20260713_084648.csv,2026-07-13 08:46:48,d2d,17,17,0,0,100.00,0.00,0.00
scan_general_report_20260713_084648.csv,2026-07-13 08:46:48,mc,29,10,15,4,34.48,51.72,13.79
scan_general_report_20260713_084648.csv,2026-07-13 08:46:48,uio,73,65,0,8,89.04,0.00,10.96
scan_general_report_20260720_085039.csv,2026-07-20 08:50:39,d2d,17,17,0,0,100.00,0.00,0.00
scan_general_report_20260720_085039.csv,2026-07-20 08:50:39,mc,31,29,2,0,93.55,6.45,0.00
scan_general_report_20260720_085039.csv,2026-07-20 08:50:39,uio,73,69,0,4,94.52,0.00,5.48
scan_general_report_20260727_162639.csv,2026-07-27 16:26:39,d2d,17,17,0,0,100.00,0.00,0.00
scan_general_report_20260727_162639.csv,2026-07-27 16:26:39,mc,31,29,2,0,93.55,6.45,0.00
scan_general_report_20260727_162639.csv,2026-07-27 16:26:39,uio,73,69,0,4,94.52,0.00,5.48
scan_general_report_20260727_162639.csv,2026-07-27 16:26:39,uioe,29,0,0,29,0.00,0.00,100.00
scan_general_report_20260804_103400.csv,2026-08-04 10:34:00,d2d,17,17,0,0,100.00,0.00,0.00
scan_general_report_20260804_103400.csv,2026-08-04 10:34:00,mc,31,29,2,0,93.55,6.45,0.00
scan_general_report_20260804_103400.csv,2026-08-04 10:34:00,uio,73,69,0,4,94.52,0.00,5.48
scan_general_report_20260804_103400.csv,2026-08-04 10:34:00,uioe,29,0,0,29,0.00,0.00,100.00
scan_general_report_20260804_105900.csv,2026-08-04 10:59:00,d2d,17,17,0,0,100.00,0.00,0.00
scan_general_report_20260804_105900.csv,2026-08-04 10:59:00,mc,31,29,2,0,93.55,6.45,0.00
scan_general_report_20260804_105900.csv,2026-08-04 10:59:00,uio,73,69,0,4,94.52,0.00,5.48
scan_general_report_20260804_105900.csv,2026-08-04 10:59:00,uioe,29,0,0,29,0.00,0.00,100.00
scan_general_report_20260806_122719.csv,2026-08-06 12:27:19,d2d,17,17,0,0,100.00,0.00,0.00
scan_general_report_20260806_122719.csv,2026-08-06 12:27:19,mc,31,29,2,0,93.55,6.45,0.00
scan_general_report_20260806_122719.csv,2026-08-06 12:27:19,uio,73,69,0,4,94.52,0.00,5.48
scan_general_report_20260806_122719.csv,2026-08-06 12:27:19,uioe,29,0,0,29,0.00,0.00,100.00
scan_general_report_20260807_141653.csv,2026-08-07 14:16:53,d2d,17,17,0,0,100.00,0.00,0.00
scan_general_report_20260807_141653.csv,2026-08-07 14:16:53,mc,31,29,2,0,93.55,6.45,0.00
scan_general_report_20260807_141653.csv,2026-08-07 14:16:53,uio,73,69,0,4,94.52,0.00,5.48
scan_general_report_20260807_141653.csv,2026-08-07 14:16:53,uioe,29,0,0,29,0.00,0.00,100.00
scan_general_report_20260807_144818.csv,2026-08-07 14:48:18,d2d,17,17,0,0,100.00,0.00,0.00
scan_general_report_20260807_144818.csv,2026-08-07 14:48:18,mc,31,29,2,0,93.55,6.45,0.00
scan_general_report_20260807_144818.csv,2026-08-07 14:48:18,uio,73,69,0,4,94.52,0.00,5.48
scan_general_report_20260807_144818.csv,2026-08-07 14:48:18,uioe,29,0,0,29,0.00,0.00,100.00
scan_general_report_20260807_150729.csv,2026-08-07 15:07:29,d2d,17,17,0,0,100.00,0.00,0.00
scan_general_report_20260807_150729.csv,2026-08-07 15:07:29,mc,31,29,2,0,93.55,6.45,0.00
scan_general_report_20260807_150729.csv,2026-08-07 15:07:29,uio,73,69,0,4,94.52,0.00,5.48
scan_general_report_20260807_150729.csv,2026-08-07 15:07:29,uioe,29,0,0,29,0.00,0.00,100.00
scan_general_report_20260810_095432.csv,2026-08-10 09:54:32,d2d,17,17,0,0,100.00,0.00,0.00
scan_general_report_20260810_095432.csv,2026-08-10 09:54:32,mc,31,29,2,0,93.55,6.45,0.00
scan_general_report_20260810_095432.csv,2026-08-10 09:54:32,uio,73,69,0,4,94.52,0.00,5.48
scan_general_report_20260810_095432.csv,2026-08-10 09:54:32,uioe,29,0,0,29,0.00,0.00,100.00
